,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
12719,0,1,1,2,0,3,4,0,4,0.411469421362606,1.2939611172775503,2.97611082418684,0.10926790582080308,0.49766734781846556,simulated,simulated,simulated,5
13467,0,1,1,2,3,4,2,0,0,0.4114478600818583,1.3180908670631186,2.97611082418684,0.11739728001949254,0.4839512587795165,simulated,simulated,simulated,4
16035,0,1,2,2,3,0,4,1,2,0.41144712120173654,1.3990903317735413,2.97611082418684,0.14461456744079773,0.48254964657799404,simulated,simulated,simulated,3
17766,0,0,1,2,3,3,4,2,2,0.411428607131862,1.2483903283451279,2.97611082418684,0.09399652516886033,0.48212098091580646,simulated,simulated,simulated,3
5096,0,1,2,3,0,2,0,1,2,0.41142561856930815,1.1898796506401945,2.97611082418684,0.07433939985748944,0.3749493157845061,simulated,simulated,simulated,3
14966,0,1,2,0,1,2,3,4,3,0.4114185578223064,1.1722087426608583,2.97611082418684,0.06840887661543914,0.5013998543584025,simulated,simulated,simulated,3
19012,0,1,2,0,3,4,3,5,4,0.41139339103477957,1.2745323120074228,2.97611082418684,0.10281568286174599,0.5008261598039057,simulated,simulated,simulated,4
13542,0,1,2,2,1,3,4,1,0,0.41137999380303203,1.3407786863364402,2.97611082418684,0.12508845759739332,0.48694104206429945,simulated,simulated,simulated,3
15112,0,1,2,3,3,4,3,2,3,0.4113738907666862,1.3346512264852037,2.97611082418684,0.12303567902172442,0.48062189592444493,simulated,simulated,simulated,5
11118,0,1,2,2,3,2,4,2,3,0.41136582099255925,1.4084166788547872,2.97611082418684,0.14782960413769275,0.5094413876817094,simulated,simulated,simulated,4
8820,0,1,1,2,1,3,3,0,3,0.4113509509110558,1.2746181303851887,2.97611082418684,0.10288695873213231,0.4943463727587444,simulated,simulated,simulated,6
20268,0,1,2,2,3,2,3,4,5,0.4113251082684446,1.432157564657436,2.97611082418684,0.15584746798457702,0.5185193237986383,simulated,simulated,simulated,4
