,mu,gamma,loc,total_num_words,total_distal,distal,word,value
625,0.01,2,goal,4,5,4,3,0.0
626,0.01,2,goal,4,5,4,4,1.0
627,0.01,2,goal,4,5,5,1,0.0
628,0.01,2,goal,4,5,5,2,0.0
629,0.01,2,goal,4,5,5,3,0.0
630,0.01,2,goal,4,5,5,4,1.0
631,0.01,2,goal,5,5,1,1,1.0
632,0.01,2,goal,5,5,1,2,0.0
633,0.01,2,goal,5,5,1,3,0.0
634,0.01,2,goal,5,5,1,4,0.0
635,0.01,2,goal,5,5,1,5,0.0
636,0.01,2,goal,5,5,2,1,0.0
637,0.01,2,goal,5,5,2,2,1.0
638,0.01,2,goal,5,5,2,3,0.0
639,0.01,2,goal,5,5,2,4,0.0
640,0.01,2,goal,5,5,2,5,0.0
641,0.01,2,goal,5,5,3,1,0.0
642,0.01,2,goal,5,5,3,2,0.0
643,0.01,2,goal,5,5,3,3,1.0
644,0.01,2,goal,5,5,3,4,0.0
645,0.01,2,goal,5,5,3,5,0.0
646,0.01,2,goal,5,5,4,1,0.0
647,0.01,2,goal,5,5,4,2,0.0
648,0.01,2,goal,5,5,4,3,0.0
649,0.01,2,goal,5,5,4,4,1.0
650,0.01,2,goal,5,5,4,5,0.0
651,0.01,2,goal,5,5,5,1,0.0
652,0.01,2,goal,5,5,5,2,0.0
653,0.01,2,goal,5,5,5,3,0.0
654,0.01,2,goal,5,5,5,4,0.0
655,0.01,2,goal,5,5,5,5,1.0
656,0.01,2,source,2,5,1,1,1.0
657,0.01,2,source,2,5,1,2,0.0
658,0.01,2,source,2,5,2,1,0.0
659,0.01,2,source,2,5,2,2,1.0
660,0.01,2,source,2,5,3,1,0.0
661,0.01,2,source,2,5,3,2,1.0
662,0.01,2,source,2,5,4,1,0.0
663,0.01,2,source,2,5,4,2,1.0
664,0.01,2,source,2,5,5,1,0.0
665,0.01,2,source,2,5,5,2,1.0
666,0.01,2,source,3,5,1,1,1.0
667,0.01,2,source,3,5,1,2,0.0
668,0.01,2,source,3,5,1,3,0.0
669,0.01,2,source,3,5,2,1,0.0
670,0.01,2,source,3,5,2,2,1.0
671,0.01,2,source,3,5,2,3,0.0
672,0.01,2,source,3,5,3,1,0.0
673,0.01,2,source,3,5,3,2,0.0
674,0.01,2,source,3,5,3,3,1.0
675,0.01,2,source,3,5,4,1,0.0
676,0.01,2,source,3,5,4,2,0.0
677,0.01,2,source,3,5,4,3,1.0
678,0.01,2,source,3,5,5,1,0.0
679,0.01,2,source,3,5,5,2,0.0
680,0.01,2,source,3,5,5,3,1.0
681,0.01,2,source,4,5,1,1,1.0
682,0.01,2,source,4,5,1,2,0.0
683,0.01,2,source,4,5,1,3,0.0
684,0.01,2,source,4,5,1,4,0.0
685,0.01,2,source,4,5,2,1,0.0
686,0.01,2,source,4,5,2,2,1.0
687,0.01,2,source,4,5,2,3,0.0
688,0.01,2,source,4,5,2,4,0.0
689,0.01,2,source,4,5,3,1,0.0
690,0.01,2,source,4,5,3,2,0.0
691,0.01,2,source,4,5,3,3,1.0
692,0.01,2,source,4,5,3,4,0.0
693,0.01,2,source,4,5,4,1,0.0
694,0.01,2,source,4,5,4,2,0.0
695,0.01,2,source,4,5,4,3,0.0
696,0.01,2,source,4,5,4,4,1.0
697,0.01,2,source,4,5,5,1,0.0
698,0.01,2,source,4,5,5,2,0.0
699,0.01,2,source,4,5,5,3,0.0
700,0.01,2,source,4,5,5,4,1.0
701,0.01,2,source,5,5,1,1,1.0
702,0.01,2,source,5,5,1,2,0.0
703,0.01,2,source,5,5,1,3,0.0
704,0.01,2,source,5,5,1,4,0.0
705,0.01,2,source,5,5,1,5,0.0
706,0.01,2,source,5,5,2,1,0.0
707,0.01,2,source,5,5,2,2,1.0
708,0.01,2,source,5,5,2,3,0.0
709,0.01,2,source,5,5,2,4,0.0
710,0.01,2,source,5,5,2,5,0.0
711,0.01,2,source,5,5,3,1,0.0
712,0.01,2,source,5,5,3,2,0.0
713,0.01,2,source,5,5,3,3,1.0
714,0.01,2,source,5,5,3,4,0.0
715,0.01,2,source,5,5,3,5,0.0
716,0.01,2,source,5,5,4,1,0.0
717,0.01,2,source,5,5,4,2,0.0
718,0.01,2,source,5,5,4,3,0.0
719,0.01,2,source,5,5,4,4,1.0
720,0.01,2,source,5,5,4,5,0.0
721,0.01,2,source,5,5,5,1,0.0
722,0.01,2,source,5,5,5,2,0.0
723,0.01,2,source,5,5,5,3,0.0
724,0.01,2,source,5,5,5,4,0.0
725,0.01,2,source,5,5,5,5,1.0
726,0.01,10,place,2,3,1,1,1.0
727,0.01,10,place,2,3,1,2,0.0
728,0.01,10,place,2,3,2,1,0.0
729,0.01,10,place,2,3,2,2,1.0
730,0.01,10,place,2,3,3,1,0.0
731,0.01,10,place,2,3,3,2,1.0
732,0.01,10,place,3,3,1,1,1.0
733,0.01,10,place,3,3,1,2,0.0
734,0.01,10,place,3,3,1,3,0.0
735,0.01,10,place,3,3,2,1,0.0
736,0.01,10,place,3,3,2,2,1.0
737,0.01,10,place,3,3,2,3,0.0
738,0.01,10,place,3,3,3,1,0.0
739,0.01,10,place,3,3,3,2,0.0
740,0.01,10,place,3,3,3,3,1.0
741,0.01,10,goal,2,3,1,1,1.0
742,0.01,10,goal,2,3,1,2,0.0
743,0.01,10,goal,2,3,2,1,0.0
744,0.01,10,goal,2,3,2,2,1.0
745,0.01,10,goal,2,3,3,1,0.0
746,0.01,10,goal,2,3,3,2,1.0
747,0.01,10,goal,3,3,1,1,1.0
748,0.01,10,goal,3,3,1,2,0.0
749,0.01,10,goal,3,3,1,3,0.0
750,0.01,10,goal,3,3,2,1,0.0
751,0.01,10,goal,3,3,2,2,1.0
752,0.01,10,goal,3,3,2,3,0.0
753,0.01,10,goal,3,3,3,1,0.0
754,0.01,10,goal,3,3,3,2,0.0
755,0.01,10,goal,3,3,3,3,1.0
756,0.01,10,source,2,3,1,1,1.0
757,0.01,10,source,2,3,1,2,0.0
758,0.01,10,source,2,3,2,1,0.0
759,0.01,10,source,2,3,2,2,1.0
760,0.01,10,source,2,3,3,1,0.0
761,0.01,10,source,2,3,3,2,1.0
762,0.01,10,source,3,3,1,1,1.0
763,0.01,10,source,3,3,1,2,0.0
764,0.01,10,source,3,3,1,3,0.0
765,0.01,10,source,3,3,2,1,0.0
766,0.01,10,source,3,3,2,2,1.0
767,0.01,10,source,3,3,2,3,0.0
768,0.01,10,source,3,3,3,1,0.0
769,0.01,10,source,3,3,3,2,0.0
770,0.01,10,source,3,3,3,3,1.0
771,0.01,10,place,2,4,1,1,1.0
772,0.01,10,place,2,4,1,2,0.0
773,0.01,10,place,2,4,2,1,0.0
774,0.01,10,place,2,4,2,2,1.0
775,0.01,10,place,2,4,3,1,0.0
776,0.01,10,place,2,4,3,2,1.0
777,0.01,10,place,2,4,4,1,0.0
778,0.01,10,place,2,4,4,2,1.0
779,0.01,10,place,3,4,1,1,1.0
780,0.01,10,place,3,4,1,2,0.0
781,0.01,10,place,3,4,1,3,0.0
782,0.01,10,place,3,4,2,1,0.0
783,0.01,10,place,3,4,2,2,1.0
784,0.01,10,place,3,4,2,3,0.0
785,0.01,10,place,3,4,3,1,0.0
786,0.01,10,place,3,4,3,2,0.0
787,0.01,10,place,3,4,3,3,1.0
788,0.01,10,place,3,4,4,1,0.0
789,0.01,10,place,3,4,4,2,0.0
790,0.01,10,place,3,4,4,3,1.0
791,0.01,10,place,4,4,1,1,1.0
792,0.01,10,place,4,4,1,2,0.0
793,0.01,10,place,4,4,1,3,0.0
794,0.01,10,place,4,4,1,4,0.0
795,0.01,10,place,4,4,2,1,0.0
796,0.01,10,place,4,4,2,2,1.0
797,0.01,10,place,4,4,2,3,0.0
798,0.01,10,place,4,4,2,4,0.0
799,0.01,10,place,4,4,3,1,0.0
800,0.01,10,place,4,4,3,2,0.0
801,0.01,10,place,4,4,3,3,1.0
802,0.01,10,place,4,4,3,4,0.0
803,0.01,10,place,4,4,4,1,0.0
804,0.01,10,place,4,4,4,2,0.0
805,0.01,10,place,4,4,4,3,0.0
806,0.01,10,place,4,4,4,4,1.0
807,0.01,10,goal,2,4,1,1,1.0
808,0.01,10,goal,2,4,1,2,0.0
809,0.01,10,goal,2,4,2,1,0.0
810,0.01,10,goal,2,4,2,2,1.0
811,0.01,10,goal,2,4,3,1,0.0
812,0.01,10,goal,2,4,3,2,1.0
813,0.01,10,goal,2,4,4,1,0.0
814,0.01,10,goal,2,4,4,2,1.0
815,0.01,10,goal,3,4,1,1,1.0
816,0.01,10,goal,3,4,1,2,0.0
817,0.01,10,goal,3,4,1,3,0.0
818,0.01,10,goal,3,4,2,1,0.0
819,0.01,10,goal,3,4,2,2,1.0
820,0.01,10,goal,3,4,2,3,0.0
821,0.01,10,goal,3,4,3,1,0.0
822,0.01,10,goal,3,4,3,2,0.0
823,0.01,10,goal,3,4,3,3,1.0
824,0.01,10,goal,3,4,4,1,0.0
825,0.01,10,goal,3,4,4,2,0.0
826,0.01,10,goal,3,4,4,3,1.0
827,0.01,10,goal,4,4,1,1,1.0
828,0.01,10,goal,4,4,1,2,0.0
829,0.01,10,goal,4,4,1,3,0.0
830,0.01,10,goal,4,4,1,4,0.0
831,0.01,10,goal,4,4,2,1,0.0
832,0.01,10,goal,4,4,2,2,1.0
833,0.01,10,goal,4,4,2,3,0.0
834,0.01,10,goal,4,4,2,4,0.0
835,0.01,10,goal,4,4,3,1,0.0
836,0.01,10,goal,4,4,3,2,0.0
837,0.01,10,goal,4,4,3,3,1.0
838,0.01,10,goal,4,4,3,4,0.0
839,0.01,10,goal,4,4,4,1,0.0
840,0.01,10,goal,4,4,4,2,0.0
841,0.01,10,goal,4,4,4,3,0.0
842,0.01,10,goal,4,4,4,4,1.0
843,0.01,10,source,2,4,1,1,1.0
844,0.01,10,source,2,4,1,2,0.0
845,0.01,10,source,2,4,2,1,0.0
846,0.01,10,source,2,4,2,2,1.0
847,0.01,10,source,2,4,3,1,0.0
848,0.01,10,source,2,4,3,2,1.0
849,0.01,10,source,2,4,4,1,0.0
850,0.01,10,source,2,4,4,2,1.0
851,0.01,10,source,3,4,1,1,1.0
852,0.01,10,source,3,4,1,2,0.0
853,0.01,10,source,3,4,1,3,0.0
854,0.01,10,source,3,4,2,1,0.0
855,0.01,10,source,3,4,2,2,1.0
856,0.01,10,source,3,4,2,3,0.0
857,0.01,10,source,3,4,3,1,0.0
858,0.01,10,source,3,4,3,2,0.0
859,0.01,10,source,3,4,3,3,1.0
860,0.01,10,source,3,4,4,1,0.0
861,0.01,10,source,3,4,4,2,0.0
862,0.01,10,source,3,4,4,3,1.0
863,0.01,10,source,4,4,1,1,1.0
864,0.01,10,source,4,4,1,2,0.0
865,0.01,10,source,4,4,1,3,0.0
866,0.01,10,source,4,4,1,4,0.0
867,0.01,10,source,4,4,2,1,0.0
868,0.01,10,source,4,4,2,2,1.0
869,0.01,10,source,4,4,2,3,0.0
870,0.01,10,source,4,4,2,4,0.0
